CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
64093.0,232,2,8725.78,4,5,5,455,Champions
67365.0,264,2,1143.12,4,5,5,455,Champions
71716.0,166,2,6430.6,4,5,5,455,Champions
75433.0,263,2,1548.2599999999998,4,5,5,455,Champions
75656.0,225,2,1386.16,4,5,5,455,Champions
80465.0,146,2,12098.029999999999,4,5,5,455,Champions
84468.0,149,1,1109.92,4,5,5,455,Champions
85452.0,166,1,2501.64,4,5,5,455,Champions
86119.0,149,1,2153.34,4,5,5,455,Champions
86415.0,260,1,7583.24,4,5,5,455,Champions
86629.0,253,1,14587.68,4,5,5,455,Champions
86673.0,204,1,1159.6899999999998,4,5,5,455,Champions
86789.0,221,1,804.1200000000001,4,5,5,455,Champions
86806.0,250,1,1061.34,4,5,5,455,Champions
86880.0,143,1,796.6200000000001,4,5,5,455,Champions
89398.0,233,1,4209.0,4,5,5,455,Champions
89486.0,255,1,3664.44,4,5,5,455,Champions
89578.0,190,1,1571.15,4,5,5,455,Champions
89682.0,158,1,14754.96,4,5,5,455,Champions
90113.0,278,1,6865.62,4,5,5,455,Champions
90655.0,230,1,4900.46,4,5,5,455,Champions
90786.0,222,1,2047.46,4,5,5,455,Champions
91140.0,264,1,1148.92,4,5,5,455,Champions
91352.0,215,1,7403.099999999999,4,5,5,455,Champions
91745.0,272,1,14516.46,4,5,5,455,Champions
91981.0,236,1,4476.52,4,5,5,455,Champions
92710.0,244,1,6497.200000000001,4,5,5,455,Champions
93101.0,267,1,2454.18,4,5,5,455,Champions
93374.0,140,1,810.36,4,5,5,455,Champions
93943.0,206,1,1184.47,4,5,5,455,Champions
94069.0,164,1,4416.04,4,5,5,455,Champions
94567.0,225,2,2213.05,4,5,5,455,Champions
94695.0,249,1,7727.44,4,5,5,455,Champions
95048.0,188,1,757.3299999999999,4,5,5,455,Champions
95647.0,146,1,1040.28,4,5,5,455,Champions
97206.0,234,1,2114.88,4,5,5,455,Champions
97598.0,266,2,963.36,4,5,5,455,Champions
98483.0,160,1,7202.51,4,5,5,455,Champions
98842.0,227,1,2833.38,4,5,5,455,Champions
13197.0,148,2,424.86,4,5,4,454,Champions
13316.0,249,2,661.59,4,5,4,454,Champions
23150.0,148,2,718.62,4,5,4,454,Champions
23707.0,157,2,495.29999999999995,4,5,4,454,Champions
31051.0,177,2,470.95,4,5,4,454,Champions
33788.0,195,2,463.09000000000003,4,5,4,454,Champions
42310.0,255,2,473.4,4,5,4,454,Champions
46698.0,189,2,411.21999999999997,4,5,4,454,Champions
47077.0,195,2,396.90000000000003,4,5,4,454,Champions
47743.0,259,2,596.51,4,5,4,454,Champions
48302.0,276,2,398.48,4,5,4,454,Champions
55538.0,265,2,407.68,4,5,4,454,Champions
57943.0,261,2,402.51,4,5,4,454,Champions
73285.0,266,2,379.66,4,5,4,454,Champions
84202.0,241,1,545.1,4,5,4,454,Champions
85320.0,156,1,499.52,4,5,4,454,Champions
85506.0,265,1,654.09,4,5,4,454,Champions
85589.0,229,1,471.36,4,5,4,454,Champions
86360.0,228,1,422.38,4,5,4,454,Champions
86574.0,232,1,569.28,4,5,4,454,Champions
86885.0,186,1,717.2,4,5,4,454,Champions
87594.0,268,1,382.48,4,5,4,454,Champions
87960.0,184,1,546.45,4,5,4,454,Champions
88420.0,175,1,545.02,4,5,4,454,Champions
88618.0,251,1,554.3100000000001,4,5,4,454,Champions
89177.0,143,1,616.8,4,5,4,454,Champions
89707.0,200,1,561.42,4,5,4,454,Champions
89782.0,242,1,402.48,4,5,4,454,Champions
90313.0,191,1,430.05,4,5,4,454,Champions
90402.0,239,2,483.12,4,5,4,454,Champions
90694.0,230,1,438.85,4,5,4,454,Champions
90758.0,218,1,465.04,4,5,4,454,Champions
90923.0,182,1,406.84,4,5,4,454,Champions
91722.0,259,1,487.28,4,5,4,454,Champions
92636.0,241,1,409.68,4,5,4,454,Champions
92754.0,267,1,436.62,4,5,4,454,Champions
93853.0,212,1,583.4399999999999,4,5,4,454,Champions
94193.0,252,1,396.06,4,5,4,454,Champions
94299.0,185,1,450.32,4,5,4,454,Champions
95588.0,185,1,540.26,4,5,4,454,Champions
95786.0,211,1,503.88,4,5,4,454,Champions
96071.0,217,1,587.76,4,5,4,454,Champions
96393.0,209,2,486.2,4,5,4,454,Champions
96671.0,160,1,661.6500000000001,4,5,4,454,Champions
97566.0,196,1,656.16,4,5,4,454,Champions
97609.0,157,1,644.34,4,5,4,454,Champions
98014.0,210,1,638.61,4,5,4,454,Champions
98168.0,168,1,655.5,4,5,4,454,Champions
98255.0,179,1,428.5,4,5,4,454,Champions
98413.0,244,1,531.96,4,5,4,454,Champions
99015.0,207,1,553.14,4,5,4,454,Champions
99996.0,144,1,541.0,4,5,4,454,Champions
20257.0,163,2,309.07,4,5,3,453,Loyal Customers
28536.0,244,2,221.19,4,5,3,453,Loyal Customers
29437.0,161,2,236.93,4,5,3,453,Loyal Customers
47654.0,181,2,305.75,4,5,3,453,Loyal Customers
72717.0,232,2,226.02,4,5,3,453,Loyal Customers
84070.0,140,1,269.43,4,5,3,453,Loyal Customers
84613.0,232,1,271.44,4,5,3,453,Loyal Customers
84644.0,196,1,255.54,4,5,3,453,Loyal Customers
84877.0,150,1,350.79999999999995,4,5,3,453,Loyal Customers
84939.0,192,1,291.25,4,5,3,453,Loyal Customers
85814.0,191,1,237.72,4,5,3,453,Loyal Customers
85835.0,261,1,320.16,4,5,3,453,Loyal Customers
85895.0,270,2,374.45000000000005,4,5,3,453,Loyal Customers
86434.0,150,1,219.96,4,5,3,453,Loyal Customers
88553.0,260,1,218.31,4,5,3,453,Loyal Customers
88952.0,187,1,233.6,4,5,3,453,Loyal Customers
90738.0,166,1,241.2,4,5,3,453,Loyal Customers
92118.0,204,1,257.34,4,5,3,453,Loyal Customers
92343.0,151,1,288.40000000000003,4,5,3,453,Loyal Customers
92485.0,226,1,309.7,4,5,3,453,Loyal Customers
93206.0,224,1,332.76,4,5,3,453,Loyal Customers
93245.0,275,1,261.18,4,5,3,453,Loyal Customers
93833.0,190,1,251.28,4,5,3,453,Loyal Customers
93916.0,224,1,251.55,4,5,3,453,Loyal Customers
93922.0,162,1,221.52,4,5,3,453,Loyal Customers
94770.0,147,1,370.26,4,5,3,453,Loyal Customers
94970.0,244,1,273.72,4,5,3,453,Loyal Customers
95355.0,175,1,261.29999999999995,4,5,3,453,Loyal Customers
95707.0,269,1,224.32,4,5,3,453,Loyal Customers
95948.0,200,1,308.8,4,5,3,453,Loyal Customers
96029.0,181,1,351.84000000000003,4,5,3,453,Loyal Customers
96250.0,212,1,332.06,4,5,3,453,Loyal Customers
96715.0,213,1,275.85,4,5,3,453,Loyal Customers
96799.0,234,1,268.35,4,5,3,453,Loyal Customers
97214.0,177,1,226.88,4,5,3,453,Loyal Customers
97373.0,197,1,229.92,4,5,3,453,Loyal Customers
98400.0,269,1,247.73,4,5,3,453,Loyal Customers
98503.0,151,1,250.44,4,5,3,453,Loyal Customers
98549.0,192,1,294.96,4,5,3,453,Loyal Customers
98675.0,162,1,224.26,4,5,3,453,Loyal Customers
99198.0,140,1,327.85,4,5,3,453,Loyal Customers
99512.0,270,1,344.72,4,5,3,453,Loyal Customers
99914.0,158,1,361.7000000000001,4,5,3,453,Loyal Customers
99935.0,201,1,233.52,4,5,3,453,Loyal Customers
99944.0,232,1,293.65000000000003,4,5,3,453,Loyal Customers
65491.0,202,2,199.39999999999998,4,5,2,452,Hibernating
67210.0,252,2,190.57,4,5,2,452,Hibernating
84314.0,262,1,133.0,4,5,2,452,Hibernating
85930.0,202,1,108.39,4,5,2,452,Hibernating
86461.0,180,1,173.24,4,5,2,452,Hibernating
86888.0,235,1,102.24,4,5,2,452,Hibernating
87401.0,260,1,134.06,4,5,2,452,Hibernating
88184.0,173,1,123.19,4,5,2,452,Hibernating
88602.0,251,1,158.55,4,5,2,452,Hibernating
88859.0,171,1,202.2,4,5,2,452,Hibernating
88970.0,160,1,199.22,4,5,2,452,Hibernating
89641.0,259,1,133.36,4,5,2,452,Hibernating
89875.0,238,1,135.7,4,5,2,452,Hibernating
90120.0,152,1,144.48,4,5,2,452,Hibernating
90188.0,256,1,161.25,4,5,2,452,Hibernating
90522.0,263,1,143.28,4,5,2,452,Hibernating
91156.0,249,1,145.83,4,5,2,452,Hibernating
91539.0,273,1,167.25,4,5,2,452,Hibernating
91815.0,211,1,181.24,4,5,2,452,Hibernating
92109.0,253,1,160.2,4,5,2,452,Hibernating
92671.0,244,1,197.18,4,5,2,452,Hibernating
94541.0,275,1,196.44,4,5,2,452,Hibernating
95044.0,256,1,132.87,4,5,2,452,Hibernating
95123.0,140,1,160.84,4,5,2,452,Hibernating
95492.0,171,1,174.52,4,5,2,452,Hibernating
95685.0,190,1,140.56,4,5,2,452,Hibernating
95864.0,248,1,111.87,4,5,2,452,Hibernating
96037.0,243,1,106.8,4,5,2,452,Hibernating
97026.0,252,1,112.44,4,5,2,452,Hibernating
98480.0,216,1,156.05,4,5,2,452,Hibernating
99182.0,266,1,147.04,4,5,2,452,Hibernating
99301.0,158,1,109.06,4,5,2,452,Hibernating
99832.0,212,1,189.9,4,5,2,452,Hibernating
22713.0,157,2,74.25,4,5,1,451,Hibernating
84288.0,245,1,89.28,4,5,1,451,Hibernating
84391.0,183,1,82.36,4,5,1,451,Hibernating
84589.0,277,1,77.49000000000001,4,5,1,451,Hibernating
84990.0,210,1,35.48,4,5,1,451,Hibernating
85417.0,147,1,50.1,4,5,1,451,Hibernating
85544.0,168,1,83.3,4,5,1,451,Hibernating
85686.0,147,1,45.22,4,5,1,451,Hibernating
86159.0,224,1,40.48,4,5,1,451,Hibernating
86228.0,208,1,65.48,4,5,1,451,Hibernating
86504.0,248,1,25.15,4,5,1,451,Hibernating
86769.0,184,1,68.37,4,5,1,451,Hibernating
87053.0,183,1,79.14,4,5,1,451,Hibernating
87741.0,152,1,61.56,4,5,1,451,Hibernating
88566.0,179,1,30.09,4,5,1,451,Hibernating
88956.0,277,1,38.76,4,5,1,451,Hibernating
89271.0,238,1,84.33,4,5,1,451,Hibernating
89287.0,279,1,53.41,4,5,1,451,Hibernating
89388.0,275,1,94.24,4,5,1,451,Hibernating
89540.0,152,1,47.82,4,5,1,451,Hibernating
90045.0,252,1,60.84,4,5,1,451,Hibernating
90093.0,208,1,64.22,4,5,1,451,Hibernating
90240.0,157,1,30.52,4,5,1,451,Hibernating
90956.0,213,1,74.9,4,5,1,451,Hibernating
91625.0,168,1,84.68,4,5,1,451,Hibernating
92277.0,161,1,71.94,4,5,1,451,Hibernating
92704.0,144,1,11.95,4,5,1,451,Hibernating
92790.0,143,1,73.9,4,5,1,451,Hibernating
93330.0,223,1,77.41,4,5,1,451,Hibernating
93759.0,257,1,80.91,4,5,1,451,Hibernating
94931.0,149,1,67.97,4,5,1,451,Hibernating
95080.0,216,1,90.94,4,5,1,451,Hibernating
95275.0,167,1,52.98,4,5,1,451,Hibernating
95381.0,212,1,27.78,4,5,1,451,Hibernating
95503.0,166,1,24.9,4,5,1,451,Hibernating
95703.0,206,1,49.0,4,5,1,451,Hibernating
95888.0,195,1,46.14,4,5,1,451,Hibernating
96767.0,200,1,78.48,4,5,1,451,Hibernating
97796.0,153,1,62.19,4,5,1,451,Hibernating
98397.0,182,1,91.1,4,5,1,451,Hibernating
98706.0,252,1,14.46,4,5,1,451,Hibernating
99337.0,146,1,71.43,4,5,1,451,Hibernating
99442.0,215,1,96.38,4,5,1,451,Hibernating
99609.0,187,1,72.85,4,5,1,451,Hibernating
99734.0,163,1,82.08,4,5,1,451,Hibernating
99932.0,210,1,30.42,4,5,1,451,Hibernating
66010.0,245,1,829.26,4,4,5,445,Champions
66101.0,206,1,2528.04,4,4,5,445,Champions
66510.0,166,1,1784.04,4,4,5,445,Champions
67481.0,261,1,8052.36,4,4,5,445,Champions
68476.0,232,1,817.26,4,4,5,445,Champions
68753.0,150,1,957.3,4,4,5,445,Champions
69244.0,236,1,2926.76,4,4,5,445,Champions
69458.0,261,1,1090.53,4,4,5,445,Champions
69641.0,172,1,1083.12,4,4,5,445,Champions
69842.0,241,1,17139.36,4,4,5,445,Champions
70445.0,246,1,892.8000000000001,4,4,5,445,Champions
70653.0,254,1,808.5,4,4,5,445,Champions
70975.0,272,1,1039.92,4,4,5,445,Champions
71064.0,153,1,1932.04,4,4,5,445,Champions
71739.0,150,1,1279.26,4,4,5,445,Champions
71747.0,273,1,3177.05,4,4,5,445,Champions
72256.0,255,1,1754.8,4,4,5,445,Champions
72356.0,280,1,7423.530000000001,4,4,5,445,Champions
72530.0,266,1,1107.4,4,4,5,445,Champions
72699.0,223,1,6929.860000000001,4,4,5,445,Champions
72706.0,266,1,1212.47,4,4,5,445,Champions
72828.0,151,1,2107.17,4,4,5,445,Champions
73268.0,163,1,1256.5,4,4,5,445,Champions
73430.0,254,1,1903.12,4,4,5,445,Champions
73643.0,160,1,5693.66,4,4,5,445,Champions
73739.0,150,1,4227.4800000000005,4,4,5,445,Champions
73944.0,231,1,5869.2,4,4,5,445,Champions
74885.0,252,1,834.8000000000001,4,4,5,445,Champions
76360.0,239,1,2872.0,4,4,5,445,Champions
76630.0,187,1,746.8199999999999,4,4,5,445,Champions
76856.0,271,1,6435.18,4,4,5,445,Champions
77166.0,256,1,820.88,4,4,5,445,Champions
77169.0,141,1,9941.36,4,4,5,445,Champions
78133.0,193,1,6606.27,4,4,5,445,Champions
78269.0,277,1,874.07,4,4,5,445,Champions
81437.0,232,1,772.65,4,4,5,445,Champions
81570.0,229,1,2185.59,4,4,5,445,Champions
82549.0,261,1,797.0999999999999,4,4,5,445,Champions
82646.0,219,1,4722.7,4,4,5,445,Champions
82955.0,246,1,780.75,4,4,5,445,Champions
83328.0,167,1,1451.05,4,4,5,445,Champions
83460.0,211,1,2151.82,4,4,5,445,Champions
83515.0,196,1,1235.52,4,4,5,445,Champions
83642.0,164,1,8221.15,4,4,5,445,Champions
83664.0,242,1,6456.48,4,4,5,445,Champions
83795.0,184,1,2523.78,4,4,5,445,Champions
65978.0,243,1,415.84,4,4,4,444,Champions
65992.0,164,1,434.64,4,4,4,444,Champions
66613.0,228,1,515.76,4,4,4,444,Champions
66955.0,178,1,536.61,4,4,4,444,Champions
67066.0,229,1,438.26,4,4,4,444,Champions
67312.0,210,1,563.7800000000001,4,4,4,444,Champions
68812.0,199,1,467.7000000000001,4,4,4,444,Champions
69030.0,240,1,578.96,4,4,4,444,Champions
70288.0,183,1,411.48,4,4,4,444,Champions
70437.0,263,1,667.0300000000001,4,4,4,444,Champions
71474.0,177,1,460.64,4,4,4,444,Champions
71528.0,180,1,381.4500000000001,4,4,4,444,Champions
71678.0,239,1,537.1800000000001,4,4,4,444,Champions
72198.0,192,1,502.39,4,4,4,444,Champions
72213.0,267,1,695.32,4,4,4,444,Champions
72480.0,236,1,528.3,4,4,4,444,Champions
72538.0,228,1,487.68,4,4,4,444,Champions
72720.0,232,1,457.02,4,4,4,444,Champions
73570.0,279,1,521.76,4,4,4,444,Champions
73887.0,209,1,378.75,4,4,4,444,Champions
74919.0,160,1,563.76,4,4,4,444,Champions
74970.0,216,1,592.65,4,4,4,444,Champions
75026.0,163,1,437.16,4,4,4,444,Champions
75031.0,272,1,727.65,4,4,4,444,Champions
75127.0,181,1,403.84,4,4,4,444,Champions
75479.0,196,1,422.74,4,4,4,444,Champions
75497.0,230,1,440.43,4,4,4,444,Champions
76122.0,257,1,626.9399999999999,4,4,4,444,Champions
76144.0,219,1,616.02,4,4,4,444,Champions
76189.0,230,1,394.73,4,4,4,444,Champions
76401.0,153,1,382.8,4,4,4,444,Champions
76447.0,238,1,698.7,4,4,4,444,Champions
76462.0,157,1,439.74,4,4,4,444,Champions
76579.0,260,1,598.0,4,4,4,444,Champions
76769.0,254,1,462.72,4,4,4,444,Champions
76796.0,243,1,441.78,4,4,4,444,Champions
76983.0,151,1,468.4500000000001,4,4,4,444,Champions
77605.0,152,1,625.1,4,4,4,444,Champions
79415.0,214,1,718.5,4,4,4,444,Champions
80454.0,281,1,640.5,4,4,4,444,Champions
80468.0,280,1,524.28,4,4,4,444,Champions
81251.0,264,1,509.81,4,4,4,444,Champions
81405.0,251,1,635.3,4,4,4,444,Champions
81448.0,179,1,446.7000000000001,4,4,4,444,Champions
82150.0,247,1,520.68,4,4,4,444,Champions
82233.0,242,1,544.85,4,4,4,444,Champions
82268.0,205,1,488.11,4,4,4,444,Champions
65526.0,217,1,327.29999999999995,4,4,3,443,Loyal Customers
68841.0,275,1,283.79999999999995,4,4,3,443,Loyal Customers
68969.0,271,1,305.88,4,4,3,443,Loyal Customers
69284.0,265,1,302.76,4,4,3,443,Loyal Customers
69413.0,189,1,221.73,4,4,3,443,Loyal Customers
69507.0,229,1,358.2,4,4,3,443,Loyal Customers
69599.0,193,1,269.72,4,4,3,443,Loyal Customers
69880.0,213,1,280.2,4,4,3,443,Loyal Customers
70090.0,191,1,274.38,4,4,3,443,Loyal Customers
70160.0,231,1,338.07,4,4,3,443,Loyal Customers
71899.0,270,1,214.2,4,4,3,443,Loyal Customers
72834.0,214,1,216.85,4,4,3,443,Loyal Customers
73313.0,265,1,264.18,4,4,3,443,Loyal Customers
73583.0,167,1,321.3,4,4,3,443,Loyal Customers
73757.0,236,1,322.83,4,4,3,443,Loyal Customers
74208.0,191,1,321.32,4,4,3,443,Loyal Customers
74316.0,225,1,230.6,4,4,3,443,Loyal Customers
74402.0,217,1,268.88,4,4,3,443,Loyal Customers
74517.0,187,1,304.64,4,4,3,443,Loyal Customers
74611.0,272,1,238.64,4,4,3,443,Loyal Customers
75580.0,199,1,307.08,4,4,3,443,Loyal Customers
76328.0,184,1,224.7,4,4,3,443,Loyal Customers
77397.0,168,1,222.0,4,4,3,443,Loyal Customers
77948.0,231,1,376.14,4,4,3,443,Loyal Customers
78688.0,245,1,322.65,4,4,3,443,Loyal Customers
79385.0,205,1,344.54,4,4,3,443,Loyal Customers
79482.0,272,1,313.5,4,4,3,443,Loyal Customers
81321.0,233,1,324.48,4,4,3,443,Loyal Customers
82803.0,275,1,260.73,4,4,3,443,Loyal Customers
83256.0,163,1,283.75,4,4,3,443,Loyal Customers
83380.0,155,1,306.3,4,4,3,443,Loyal Customers
83392.0,178,1,334.71,4,4,3,443,Loyal Customers
65955.0,207,1,163.9,4,4,2,442,Hibernating
66018.0,255,1,144.21,4,4,2,442,Hibernating
66126.0,222,1,104.04,4,4,2,442,Hibernating
66331.0,277,1,179.25,4,4,2,442,Hibernating
66348.0,153,1,196.18,4,4,2,442,Hibernating
66381.0,211,1,197.64,4,4,2,442,Hibernating
67545.0,142,1,115.67,4,4,2,442,Hibernating
67804.0,163,1,203.35,4,4,2,442,Hibernating
67926.0,236,1,207.12,4,4,2,442,Hibernating
68037.0,268,1,129.3,4,4,2,442,Hibernating
68355.0,193,1,111.84,4,4,2,442,Hibernating
68893.0,140,1,142.02,4,4,2,442,Hibernating
68981.0,203,1,112.97,4,4,2,442,Hibernating
69088.0,187,1,145.45,4,4,2,442,Hibernating
69150.0,206,1,106.17,4,4,2,442,Hibernating
70276.0,163,1,165.72,4,4,2,442,Hibernating
70989.0,246,1,107.26,4,4,2,442,Hibernating
72136.0,191,1,152.28,4,4,2,442,Hibernating
72212.0,236,1,185.91,4,4,2,442,Hibernating
74403.0,141,1,188.36,4,4,2,442,Hibernating
74856.0,155,1,202.44,4,4,2,442,Hibernating
75314.0,232,1,196.7,4,4,2,442,Hibernating
75375.0,234,1,195.96,4,4,2,442,Hibernating
76004.0,280,1,107.52,4,4,2,442,Hibernating
76970.0,252,1,205.88,4,4,2,442,Hibernating
77068.0,218,1,181.05,4,4,2,442,Hibernating
77249.0,271,1,111.85,4,4,2,442,Hibernating
77290.0,229,1,134.18,4,4,2,442,Hibernating
77334.0,217,1,115.76,4,4,2,442,Hibernating
78426.0,178,1,159.45,4,4,2,442,Hibernating
78985.0,206,1,108.24,4,4,2,442,Hibernating
79659.0,211,1,115.1,4,4,2,442,Hibernating
80090.0,155,1,107.24,4,4,2,442,Hibernating
80119.0,160,1,127.6,4,4,2,442,Hibernating
80374.0,255,1,141.0,4,4,2,442,Hibernating
80509.0,260,1,150.06,4,4,2,442,Hibernating
80645.0,280,1,171.42000000000002,4,4,2,442,Hibernating
81301.0,227,1,169.36,4,4,2,442,Hibernating
81302.0,246,1,197.16,4,4,2,442,Hibernating
81626.0,191,1,174.16,4,4,2,442,Hibernating
82135.0,231,1,124.38,4,4,2,442,Hibernating
66861.0,202,1,98.0,4,4,1,441,Hibernating
67412.0,148,1,85.23,4,4,1,441,Hibernating
67695.0,158,1,59.13,4,4,1,441,Hibernating
68066.0,143,1,68.06,4,4,1,441,Hibernating
68329.0,226,1,60.72,4,4,1,441,Hibernating
69076.0,154,1,74.85,4,4,1,441,Hibernating
69608.0,239,1,39.38,4,4,1,441,Hibernating
71689.0,266,1,86.03999999999999,4,4,1,441,Hibernating
71719.0,223,1,94.89,4,4,1,441,Hibernating
72179.0,172,1,36.84,4,4,1,441,Hibernating
72498.0,255,1,38.97,4,4,1,441,Hibernating
73213.0,265,1,46.4,4,4,1,441,Hibernating
73609.0,170,1,61.88,4,4,1,441,Hibernating
73623.0,224,1,75.39,4,4,1,441,Hibernating
73916.0,264,1,45.3,4,4,1,441,Hibernating
74454.0,156,1,41.46,4,4,1,441,Hibernating
74632.0,250,1,83.22,4,4,1,441,Hibernating
75351.0,162,1,91.02,4,4,1,441,Hibernating
75372.0,230,1,99.45,4,4,1,441,Hibernating
75596.0,229,1,90.54,4,4,1,441,Hibernating
76175.0,208,1,91.5,4,4,1,441,Hibernating
76989.0,202,1,87.5,4,4,1,441,Hibernating
77133.0,221,1,53.05,4,4,1,441,Hibernating
77163.0,267,1,88.36,4,4,1,441,Hibernating
77726.0,281,1,93.18,4,4,1,441,Hibernating
78078.0,253,1,74.34,4,4,1,441,Hibernating
78569.0,262,1,27.26,4,4,1,441,Hibernating
79239.0,222,1,75.35,4,4,1,441,Hibernating
80162.0,176,1,43.52,4,4,1,441,Hibernating
80215.0,169,1,101.68,4,4,1,441,Hibernating
80316.0,233,1,38.28,4,4,1,441,Hibernating
80732.0,178,1,90.18,4,4,1,441,Hibernating
81067.0,191,1,98.4,4,4,1,441,Hibernating
81823.0,149,1,77.97,4,4,1,441,Hibernating
82294.0,221,1,48.82,4,4,1,441,Hibernating
82639.0,248,1,101.25,4,4,1,441,Hibernating
82959.0,144,1,95.04,4,4,1,441,Hibernating
82962.0,221,1,76.08,4,4,1,441,Hibernating
83538.0,202,1,73.49,4,4,1,441,Hibernating
46422.0,205,1,2831.25,4,3,5,435,Loyal Customers
46613.0,229,1,3286.85,4,3,5,435,Loyal Customers
47810.0,232,1,5840.04,4,3,5,435,Loyal Customers
48537.0,160,1,798.7,4,3,5,435,Loyal Customers
48644.0,227,1,949.48,4,3,5,435,Loyal Customers
49037.0,162,1,7123.900000000001,4,3,5,435,Loyal Customers
49072.0,174,1,7970.550000000001,4,3,5,435,Loyal Customers
49410.0,178,1,2133.46,4,3,5,435,Loyal Customers
50060.0,212,1,878.29,4,3,5,435,Loyal Customers
51263.0,243,1,6323.34,4,3,5,435,Loyal Customers
51624.0,152,1,2022.4,4,3,5,435,Loyal Customers
51757.0,218,1,904.02,4,3,5,435,Loyal Customers
52203.0,228,1,773.5,4,3,5,435,Loyal Customers
53185.0,211,1,1748.16,4,3,5,435,Loyal Customers
53863.0,227,1,1388.66,4,3,5,435,Loyal Customers
54452.0,259,1,2270.66,4,3,5,435,Loyal Customers
55420.0,158,1,5075.1,4,3,5,435,Loyal Customers
55784.0,219,1,1082.99,4,3,5,435,Loyal Customers
58554.0,187,1,1443.75,4,3,5,435,Loyal Customers
58838.0,248,1,917.04,4,3,5,435,Loyal Customers
59446.0,229,1,953.52,4,3,5,435,Loyal Customers
59450.0,230,1,1947.04,4,3,5,435,Loyal Customers
60456.0,280,1,843.85,4,3,5,435,Loyal Customers
61052.0,218,1,854.04,4,3,5,435,Loyal Customers
61488.0,206,1,1180.96,4,3,5,435,Loyal Customers
61535.0,159,1,748.32,4,3,5,435,Loyal Customers
61638.0,209,1,2212.52,4,3,5,435,Loyal Customers
61647.0,166,1,974.7,4,3,5,435,Loyal Customers
62112.0,233,1,838.6,4,3,5,435,Loyal Customers
62775.0,251,1,1006.11,4,3,5,435,Loyal Customers
63469.0,191,1,4210.08,4,3,5,435,Loyal Customers
64079.0,191,1,2414.56,4,3,5,435,Loyal Customers
46477.0,277,1,424.83,4,3,4,434,Loyal Customers
46485.0,240,1,449.75,4,3,4,434,Loyal Customers
46612.0,161,1,651.66,4,3,4,434,Loyal Customers
47190.0,232,1,548.44,4,3,4,434,Loyal Customers
47778.0,194,1,598.3199999999999,4,3,4,434,Loyal Customers
48276.0,243,1,730.92,4,3,4,434,Loyal Customers
48511.0,230,1,436.98,4,3,4,434,Loyal Customers
48563.0,236,1,423.75,4,3,4,434,Loyal Customers
49137.0,222,1,480.72,4,3,4,434,Loyal Customers
49368.0,227,1,706.32,4,3,4,434,Loyal Customers
49435.0,140,1,386.96,4,3,4,434,Loyal Customers
49645.0,168,1,574.23,4,3,4,434,Loyal Customers
50381.0,181,1,427.62,4,3,4,434,Loyal Customers
50771.0,277,1,555.65,4,3,4,434,Loyal Customers
50833.0,207,1,559.98,4,3,4,434,Loyal Customers
50917.0,242,1,411.03,4,3,4,434,Loyal Customers
51198.0,241,1,534.4499999999999,4,3,4,434,Loyal Customers
51404.0,140,1,419.2000000000001,4,3,4,434,Loyal Customers
51653.0,263,1,493.26,4,3,4,434,Loyal Customers
51984.0,241,1,458.85,4,3,4,434,Loyal Customers
52751.0,209,1,613.5,4,3,4,434,Loyal Customers
52790.0,175,1,655.5600000000001,4,3,4,434,Loyal Customers
53222.0,239,1,501.78,4,3,4,434,Loyal Customers
54073.0,174,1,470.94,4,3,4,434,Loyal Customers
54609.0,198,1,466.1,4,3,4,434,Loyal Customers
54634.0,210,1,477.85,4,3,4,434,Loyal Customers
54766.0,251,1,434.22,4,3,4,434,Loyal Customers
55349.0,224,1,439.55,4,3,4,434,Loyal Customers
55674.0,159,1,618.65,4,3,4,434,Loyal Customers
56096.0,253,1,383.94,4,3,4,434,Loyal Customers
56263.0,256,1,477.6,4,3,4,434,Loyal Customers
56527.0,244,1,399.72,4,3,4,434,Loyal Customers
56777.0,152,1,566.34,4,3,4,434,Loyal Customers
57155.0,279,1,430.75,4,3,4,434,Loyal Customers
57244.0,177,1,454.09,4,3,4,434,Loyal Customers
57541.0,245,1,509.76,4,3,4,434,Loyal Customers
57573.0,226,1,636.85,4,3,4,434,Loyal Customers
58193.0,275,1,385.05,4,3,4,434,Loyal Customers
58405.0,140,1,721.9499999999999,4,3,4,434,Loyal Customers
58486.0,153,1,563.0799999999999,4,3,4,434,Loyal Customers
58510.0,271,1,456.2,4,3,4,434,Loyal Customers
58974.0,165,1,501.54,4,3,4,434,Loyal Customers
59865.0,146,1,558.74,4,3,4,434,Loyal Customers
60117.0,248,1,686.4200000000001,4,3,4,434,Loyal Customers
60119.0,220,1,384.4,4,3,4,434,Loyal Customers
60840.0,248,1,537.5500000000001,4,3,4,434,Loyal Customers
61395.0,278,1,722.75,4,3,4,434,Loyal Customers
61457.0,197,1,439.45,4,3,4,434,Loyal Customers
61581.0,234,1,412.71,4,3,4,434,Loyal Customers
61840.0,149,1,483.28,4,3,4,434,Loyal Customers
61912.0,262,1,551.0699999999999,4,3,4,434,Loyal Customers
62520.0,267,1,453.15,4,3,4,434,Loyal Customers
62757.0,236,1,561.4699999999999,4,3,4,434,Loyal Customers
63471.0,216,1,584.99,4,3,4,434,Loyal Customers
64221.0,176,1,726.42,4,3,4,434,Loyal Customers
